2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
,,,,,,,,,,,,,,,,112.7,,,,,
,,,50.3,47,43.4,40.3,36.6,35.1,30.8,28.1,23.9,20.6,15.1,14.2,11.4,10.2,9.3,7.4,6.7,6.1,
26.7,,,,,26.6,,,,,26.2,,,,,25.9,,,25.7,25.7,25.6,
10000,9500,8800,8300,7800,7500,7200,6900,6900,6500,6200,6000,5700,5600,5400,5200,5000,4900,,,,
,,,,,,,,,,,,40.13,,,,,,,,,
1.68,1.66,1.7,1.73,1.79,1.84,1.91,1.99,2.13,2.29,2.47,2.69,3.01,3.29,3.55,3.79,4.02,4.31,,,,
98.48402326,98.48402326,98.41551867,98.34695579,98.27833461,98.20965513,98.14091735,98.07212127,98.0032669,97.93435423,97.86538326,97.796354,97.72726644,97.65812058,97.58891642,97.51965397,97.45033321,97.38095417,97.31151682,97.21319974,97.11488267,
23,22.7,22.7,22.7,22.5,21.8,20.7,20,19.6,19.3,19,18.7,18.3,17.7,17.2,16.8,16.6,16.3,16,15.9,,
34.7,32.2,29.6,27.1,24.7,22.4,20.5,18.7,17.2,15.9,14.7,13.6,12.6,11.7,10.8,10,9.3,8.6,8,7.4,6.9,
3.3,3.2,3.2,3.2,3.1,3.1,3,3,2.9,2.9,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,
375713,346198,317326,288987,261927,236970,214380,194030,176183,160495,146639,134132,122921,112420,102499,93147,84367,76173,68638,61997,56180,
526220,482938,440707,400570,363860,330779,301922,276900,255258,235984,218492,202048,186494,171789,157771,144446,131852,120075,109028,98805,89463,
48413,45567,41657,37208,33038,29742,27250,25426,28471,22926,21745,20633,19622,18778,18055,17453,16947,16558,16253,15899,15640,
21.9,20.9,20.1,19.4,18.8,18.1,17.4,16.7,16.2,15.6,15.1,14.8,14.7,14.7,14.6,14.8,15,15.1,15.2,15.4,,
3.81,,,,,4.02,,,,,7.07,,,,,7.15,,,7.05,,,
21.78284182,21.78284182,21.78284182,20.23450586,20.23450586,20.26845638,20.26845638,20.62099224,21.32574489,21.32574489,21.32574489,21.32303559,21.32303559,23.40140609,23.40140609,23.62284556,23.62284556,24.24760602,24.89932886,24.94117647,24.94117647,24.94117647
,,,,,9.5,9.319999695,8.420000076,14.30000019,13.51000023,14.96208954,12.98703957,14.48017979,13.48707962,12.8535099,12.10192966,11.88547993,11.5886898,10.75862026,11.22999954,10.52999973,
,,,16.8740406,18.73576927,20.02828979,20.78170967,20.74452972,20.52263069,22.03862953,23.49370956,24.59831047,27.31908035,30.50321007,39.43410873,42.33760834,43.81256104,44.7156601,45.92842102,48.72491837,53.57204819,58.87366867
,,,,,,,,,,8.812040329,,,,,,,,,,,
,,,,,,,,,,0.44400999,,,,,,,,,,,
1940197,1949668,2042744,2228135,,,2594248,2804702,,3030146,3103856,3149854,3250337,3132459,3169800,3235872,3275411,3360609,3479543,3606527,3716885,3936502
,,,,,,,,98.79232,,,,,,,,,,,,,
60.25989914,60.08422089,60.28450012,62.14112854,,,71.32845306,76.78765869,81.71283722,85.45140839,88.17340088,,,,,,,,,,,
17.10846,18.9229,18.92909,18.61115,,,17.54954,16.36853,15.99176,15.71505,15.46166,15.15325,14.50326,15.14167,14.27963,13.81544,13.49871,13.30917,13.25879,,,
,46.75559,,46.84521,,,47.66759,47.69544,47.83003,47.97153,47.09686,47.11494,47.18714,47.3384,47.35246,47.34064,47.11396,47.05148,46.94867,,,
,,,,,,,,,,25.37281036,,,,,,,,,,,
3.082910061,,,,,,,,,,,,,,,,,,,,,
,,,,,,,98.46726227,101.714859,101.4699478,99.08818054,99.51548767,,,,,,,,,,
,,,,,,0.23732,0.21852,0.25719,0.24775,0.24602,0.23282,0.14391,0.13062,0.07213,0.01932,0.01264,0.01249,0.00571,,,
,,,,,,,,,,,,,,,,,,,99.90032959,99.78574371,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,76.51212,79.85987,80.91079,81.86279,,,
,112.8065109,,,,,101.3753433,101.2680588,101.4770584,100.7833405,99.77053833,99.75012207,100.3084412,99.67513275,95.76450348,96.20934296,97.73190308,98.97126007,99.69995117,101.3760223,102.7089615,103.7104492
,47.60193,,,,,46.7876,46.63158,46.46546,46.35395,46.23675,46.18944,46.19911,46.33465,46.33884,46.31926,46.33798,46.42197,46.47985,,,
,,,,,,91.41940308,93.01660919,98.7820816,97.66327667,,,,,,,,,,,,
26.66438,26.20314,,,,,22.88608,22.42936,22.38452,22.71068,24.03674,23.15033,23.01143,22.26595,21.03872,19.93141,19.07577,18.06286,17.37685,,,
,0.964619994,,,,,0.98803997,0.991550028,0.996969998,1.003350019,0.988950014,0.992420018,0.997179985,1.006090045,1.00948,1.01157999,1.010139942,1.013219953,1.014310002,1.015290022,1.012869954,1.011610031
95.13524628,,,,,,,,,,97.47946167,,,,,,,,98.46653748,,98.62999725,
0.993009984,,,,,,,,,,0.999029994,,,,,,,,1,,1.000100017,
,,,,,,,,,,,,,38.78333827,,,,,,,,
,,,,,,,,,,,,,35.57958066,,,,,,,,
,,,,,,,,,,,,,31.19238725,,,,,,,,
,,,,,,,,,,,,,43.81317635,,,,,,,,
,,,,,,,,,,,,,,,,0.6,,,,,
14.7,12.8,11.4,11.8,12.3,11.9,11.2,10.4,9.8,9.3,8.7,8.1,7.4,7,6.7,6.4,6.3,6.3,6.3,6.2,,
17.1,,20.8,,,10.7,,,,,8.9,,,7.2,,,,,,,,
1.9,2,2.1,2.2,2.3,2.4,2.3,2.3,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.3,2.2,2.1,2.1,,
6.4,6.4,6.5,6.5,6.6,6.6,6.7,6.8,6.9,6.9,7,7.1,7.2,7.3,7.4,7.5,7.5,7.7,7.9,8.1,8.3,
65,58,55,48,56,53,52,45,40,38,35,33,29,27,,,,,,,,
7.5,,6.5,,,4.2,,,,,3.3,,,2.2,,,,,,,,
,,,50.8,,,,,27.6,,,,,20.8,,,,,,,,
,,,,,,,,,,,,,,,,100,,,,,
50.2,,,,,50.4,,,,,50,,,,,49.8,,,49.4,49.7,49.4,
0.099136236,0.091242355,0.083877544,0.077670766,0.07265702,0.068868518,0.065727278,0.063232247,0.063182114,0.058948032,0.056879708,0.054665721,0.052844198,0.051451026,0.050272197,0.049130698,0.04802765,0.047201159,,,,
0.9763,,0.9483,0.9573,0.9836,,,,,,,,,1.9886,2.1349,2.2914,2.4665,2.6621,,,,
85,86,86,86,87,87,93,93,97,99,99,99,99,99,99,99,99,99,99,99,99,99
17.8,17.5,17.8,18,17.8,16.9,16,15.3,14.7,14.2,13.8,13.4,12.8,12.3,12,11.7,11.5,11.4,11.3,11.2,,
1.8,1.8,1.7,1.6,1.6,1.5,1.4,1.4,1.6,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1,1,1,0.9,0.9,
651151,596948,544386,494739,449630,409142,373950,343668,317604,294594,273880,254567,236339,219188,202801,187246,172480,158528,145311,132923,121395,
65131,62667,61301,60928,61544,63016,65486,69028,72429,74307,73923,71444,66881,61268,55965,52004,49087,46991,45797,44657,43399,
22.1,21.1,20.3,19.6,19,18.3,17.6,16.9,16.4,15.8,15.3,15,14.8,14.8,14.8,14.9,15.1,15.2,15.3,15.5,,
,,,,,,,,16.18056,,,,,,,,,,15.34722,,,
,,,,,,,,,,,,,,,,,,,,,
7.590410233,9.789110184,12.62847996,15.45267963,17.69125938,19.08699989,20.2191906,20.52121925,20.68412018,22.44305992,24.19849014,25.64785004,28.72566986,32.43367004,42.43072891,46.04042816,48.01902008,49.07326126,50.60443878,53.76491165,58.42010117,63.60195923
,,,,,,,,,,7.599150181,,,,,,,,,,,
,,,,,,,,,,4.145899773,,,,,,,,,,,
,,,,,,7.480919838,8.321120262,9.058380127,9.591469765,9.939840317,10.71926975,10.98686028,9.830400467,10.16930008,10.62650013,11.23507977,11.94174004,12.82316017,13.65021992,14.39422035,15.07697964
,62.04705811,,63.90282059,,,71.65891266,76.80814362,81.21424866,84.41121674,88.31697083,,,,,,,,,,,
12327079,,,11298031,,,15306302,17228669,18906427,19777488,20419354,20299603,19696392,21140347,19233849,17555320,16569753,15992821,15927388,,,
,,,46.67663,,,47.06344,47.13169,47.29416,47.46483,47.57551,47.6375,47.70984,47.85841,47.90135,47.8317,47.78119,47.83663,47.92337,,,
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4.268020153,,,,,,,,,,,,,,,,,,,,,
60.7806015,,,,,,,,,,71.85912323,,,,,,,,,,,
,,,,,,,98.5163269,102.3605118,102.6044998,100.3241119,100.514328,,,,,,,,,,
,5860316,,5778853,,,5967878,6073666,6035510,6018780,5997393,5939088,5907896,5866510,5859672,5889014,5933119,6045682,6201651,6363952,6526772,6683229
,,,,,,0.26887,0.24671,0.28671,0.27986,0.2768,0.2582,0.17111,0.15093,0.08044,0.01997,0.01355,0.01378,0.0075,,,
,,,,,,,,,,,,,,,,,,,99.78639984,99.7389679,
,,106.31854,110.46733,,,97.04209,101.53572,103.59232,102.3478,101.67331,103.06655,,103.1499,101.1664,98.2764,101.35947,102.01422,101.9667,,,
,112.3415909,,,,,100.9932785,100.7070465,100.7424393,100.0061035,98.96421814,99.04701996,99.79109955,99.56459808,95.7964325,96.31860352,97.96192169,99.40480804,100.2227478,101.9257202,103.1739578,104.1232605
5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
,,,,,,91.6324234,93.34789276,99.27693939,98.29463196,,,,,,,,,,,,
44.07949829,44.07704163,38.89001083,37.94448853,,,41.11455154,43.14146042,45.41912842,48.63462067,52.29121017,58.90279007,68.2407074,73.03578949,76.09638977,78.82756042,82.54248047,85.09947968,88.37187195,89.16474152,90.73432922,93.57527161
,,,0.82656002,0.885179996,0.903150022,0.944180012,0.977779984,1.016000032,1.036599994,1.058599949,1.081580043,1.097190022,1.117359996,1.138180017,1.156260014,1.16929996,1.171609998,1.178110003,1.180680037,1.161980033,1.146679997
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
98.8587265,,,,,,,,,,99.64228821,,,,,,,,99.78359985,,99.80999756,
92.75274915,96.76100302,94.55452866,88.3776094,85.84793027,84.91792664,86.25660742,89.32925507,97.00949778,101.1075106,100,102.6950425,108.6714286,114.6564687,118.3618397,130.0479363,123.8935578,120.2733165,121.961464,121.1795155,123.6044991,127.2818475
,,,,,,,,,,,,,31.54331034,,,,,,,,
9.561711115,8.5873057,7.180891248,6.12539958,4.701806935,4.154113515,4.010579947,3.429473545,3.478168054,3.64166728,3.679539392,4.04939503,4.555716926,4.602469266,5.126879754,6.565424856,7.531032911,7.662667437,8.553670673,8.76791796,9.270098261,
111.1229709,110.0445907,117.4986986,125.6714326,118.636103,111.8429248,109.1583872,105.7875085,102.0035662,124.4080089,126.5794942,123.0959272,128.922639,134.3192514,140.236887,152.5944998,156.2299435,154.8950517,157.8120786,165.3903696,182.8680594,
-0.000983129,3.780782071,1.480718255,-0.086683739,1.164242059,-0.180648843,0.054075394,3.720296895,0.304083204,0.642685635,0.346730236,1.069036446,0.976977503,-0.16836382,0.542544849,3.52091587,4.600699717,2.74443458,2.774013666,2.160568955,2.565227932,
1.72E+11,2.20E+11,2.98E+11,4.16E+11,6.23E+11,8.31E+11,1.08E+12,1.55E+12,1.97E+12,2.45E+12,2.91E+12,3.25E+12,3.39E+12,3.88E+12,3.90E+12,3.41E+12,3.10E+12,3.24E+12,3.17E+12,3.22E+12,3.36E+12,3.43E+12
,,,,,,,,,,,,272.2886484,292.071353,316.2725589,343.8219185,382.5475257,424.9540733,467.5636726,501.3071767,532.5101061,566.2552957
,,,,,,,,,,1.132370451,0.961585529,0.95367433,0.999702805,1.248733356,1.673880164,1.744479345,1.744354606,1.832948832,1.861754853,1.839619692,1.727391692
2227.78374,2211.66018,2196.891596,2183.250543,2170.321934,2157.595189,2145.581303,2134.404747,2123.496307,2112.960654,2102.780508,2091.321044,2077.18267,2063.393093,2050.427886,2038.540142,2026.891677,2014.661066,2005.261057,1998.160178,,
40.23458611,40.28132806,40.32807,40.37481194,40.42155388,40.46829582,41.48347234,41.53459634,42.07505003,42.59359343,42.85870788,43.45539796,43.73292824,44.02506537,43.33854311,43.22168826,43.22168826,43.22168826,43.22168826,43.22168826,,
5.028331849,5.441159004,5.931251829,6.51907681,7.170090738,7.977868008,8.772660514,10.0087509,10.83369385,11.7076352,12.87272077,13.90853449,14.90706023,15.95816394,17.41474316,18.69137053,19.97149805,21.35895812,22.80063949,24.15739171,,
0.4,,0.42,,0.48,,0.69,,0.99,,1.11,,1.37,,1.17,,0.96,,,,,
3.14493771,3.143400643,3.121433466,3.103329241,3.088659309,3.07661943,3.071147695,3.070701257,3.072776965,3.077506544,3.08494309,3.0833372,3.074972901,3.068914517,3.06589582,3.066270204,3.068827804,3.072251012,3.083074582,3.099839278,3.121614096,3.148247331
3.41552599,,,,,,,,,,,,,,,4.353308824,,,,,,
,,,,,,,,,,,,,,,,,,593,,,
28.93655628,29.24229808,28.17287622,27.71959868,31.37639653,32.61740658,31.84539514,32.77123074,33.93352178,34.34397776,33.44807676,32.95711754,32.05300564,31.07230315,31.71522709,,,,,,,
99.99999612,,,,,99.99999686,,,,,99.99999743,99.99999754,99.99999299,99.99999054,99.99995845,99.99995516,99.99829865,99.99829446,,,,
60.70483932,,,,,66.17450389,,,,,69.47957041,70.54202883,63.82701684,65.51455022,59.76736751,59.06342246,52.21132204,52.66459583,,,,
9.772585993,9.764197086,9.38677039,9.403135196,9.168986273,9.049498937,9.128111856,9.267683525,9.256625727,,,,,,,,,,,,,
2.604950291,3.42016501,6.773460778,12.74645741,23.0492374,30.57104365,36.94820584,42.0155176,51.16578655,55.64307559,61.49511756,66.90508204,72.31516453,,,,,,,,,
44.94762599,43.98971086,43.09846443,42.2191173,42.58768229,42.54897513,40.16595725,37.51247884,35.99190616,,,,,,,,,,,,,
4568810.059,4761560.059,5068779.785,5718040.039,6503950.195,7266529.785,7946140.137,8555799.805,8810969.727,9386580.078,10218509.77,11098190.43,11385459.96,11878030.27,11938030.27,11818469.73,11800830.08,12035269.53,12471089.84,12705089.84,,
2398390.349,2430843.299,2781045.466,3321997.639,3838428.583,4428012.51,4909390.601,4978938.923,5734164.907,5613696.623,6574171.931,7315771.343,7470918.446,7499587.052,7431146.164,7272926.115,6951652.911,,,,,
19.41385193,18.70957624,17.16292307,16.48866263,16.39608636,14.62194761,13.98137429,12.9425258,13.49423545,12.34323595,12.90900609,12.12274847,12.35339812,12.43506201,12.77528287,13.51582901,13.61682903,,,,,
1.789588199,1.905789835,1.418913592,1.377544989,1.397544237,1.461161292,1.614426181,1.938025775,2.081956106,2.228306453,2.358150915,2.653424719,2.914302612,3.224310907,3.576375077,3.732790488,4.107179292,,,,,
992.9433847,1076.549121,1194.856295,1379.484632,1585.838782,1782.312153,2039.01466,2325.926769,2446.369055,2612.45662,2943.589954,3295.784868,3466.019539,3757.185088,3905.317598,,,,,,,
1.997142849,2.298897263,2.420432289,2.521047656,2.678906061,2.733917693,2.738780475,2.924529801,3.38410253,3.468317161,3.509341536,3.522434633,4.09182976,4.534146551,5.10701715,,,,,,,
29.63,28.36,27,23.86,20.17,17.44,16.39,14.88,14.14,13.43,12.26,11.34,11.53,11.45,11.94,12.18,12.56,13.13,13.71,14.45,,
3.486514356,3.276075003,3.065234161,2.869284654,2.974083981,2.020143445,1.323014954,0.856057213,0.542486196,0.326347266,0.353949915,0.257818456,0.21940999,0.184178729,0.167974379,0.165618383,,,,,,
16.40538216,18.73339325,17.40903562,14.84653972,16.04464167,15.87772039,15.2056174,14.78656465,16.87787066,16.5714641,16.94897365,14.62413023,17.30873395,16.73134903,18.55249398,19.06981297,,,,,,
100,99.79286957,99.76367188,99.74009705,99.7290802,99.73757935,99.77042389,99.82403564,99.89273071,99.95124817,100,99.99817657,100,100,100,100,100,100,100,100,100,
68.35,68.3,68.9,69.2,70,70.5,71.4,72.4,73.8,75.1,76.8,78.2,79.6,81.2,82.5,83.7,85.1,86.2,87.4,88.4,89.4,
7.096965182,6.091907077,5.085256132,3.025829181,1.27824522,1.095025652,0.848721191,0.644193493,0.58560038,0.633204891,0.767014739,0.656594421,0.445987026,0.479496241,0.544294155,1.339870192,0.763398759,0.691262403,0.733903226,1.008857168,1.095164416,1.301403125
13555572.7,6722743.2,6148945.8,5200402.7,7790880.4,10255069.4,14499046.2,12797749.5,2990834.7,25202556.8,34445757.3,11789169,3211846.7,13808929,5311113.2,4899734.4,8208295.6,5183628.4,9354294.9,95949614.1,30526280.6,27378729.4
0.146155871,0.113439955,0.103841369,0.08251471,0.087680056,0.079227009,0.046178555,0.040839331,0.028240885,0.022410204,0.011085296,-0.00806844,-0.002137467,-0.007057197,-0.009034718,-0.002782236,-0.007080605,-0.008052038,-0.005099471,-0.00427769,-0.003936907,
7530000.21,10989999.77,12060000.42,10789999.96,6340000.153,8000000,,,,,,,,,,,,,,,,
,,,,,,,,,,,63.28,,,79.75,,,78.52,,,,88.91
,,,,,,,,,,,46.63,,,72.65,,,68.88,,,,83.08
5.859116315,9.936478152,10.9531647,9.589808511,9.660896228,8.113046653,6.99526827,10.44375849,9.220074144,9.321883338,8.396659444,8.682185284,9.410621662,8.270935714,8.553473861,14.26956138,21.75142778,24.62539609,27.3450993,29.40814118,33.56400439,
5.85,5.85,5.31,5.31,5.58,5.58,6.12,7.47,5.31,5.31,5.81,6.56,6,6,5.6,4.35,4.35,4.35,4.35,4.35,4.35,4.35
80.97002229,81.55229846,80.95535936,81.86821482,84.9993772,86.50931811,87.93622961,92.17191349,97.63333106,96.92239907,100,105.5538989,108.318909,111.1580018,113.2940602,114.9221228,117.2205674,119.0880504,121.5588779,125.0831544,128.1094436,129.3662166
1.36E+13,1.56E+13,1.77E+13,2.11E+13,2.42E+13,2.83E+13,3.46E+13,4.03E+13,4.75E+13,6.10E+13,7.26E+13,8.52E+13,9.74E+13,1.11E+14,1.23E+14,1.39E+14,1.55E+14,1.68E+14,1.79E+14,1.95E+14,2.15E+14,
1.19E+13,1.35E+13,1.73E+13,2.06E+13,2.24E+13,2.48E+13,2.89E+13,3.40E+13,3.79E+13,4.95E+13,5.87E+13,6.88E+13,8.06E+13,9.27E+13,1.08E+14,1.33E+14,1.60E+14,1.78E+14,1.97E+14,2.17E+14,2.44E+14,
10.94135864,12.63175652,15.29923308,11.44274032,12.90440062,14.16976539,15.39320499,18.09579141,19.14593165,25.38976246,21.82948573,19.13075724,19.08304802,19.54328204,18.96542019,17.93578486,16.71609827,15.41753232,13.14173917,13.75417755,14.68170282,11.65969928
111.0130788,109.868211,117.3288461,125.5213475,118.551915,111.8073011,109.1281555,105.7639647,101.9897461,124.3953963,126.5734306,123.0908058,128.9179992,134.3150371,140.2350811,152.5840855,156.2190874,154.8827992,157.8090503,165.3903696,182.8680594,
,,,,,,,,,,,,,,6.860707508,7.066187604,6.872235211,7.088408067,7.377942227,7.571381848,7.54175994,7.753453016
,,,,,,,,,,,,,,,,3.766775077,5.406831896,5.406831896,5.406831,5.479009,5.479008675
19.58477017,19.60752249,19.63027481,19.65302713,19.67577944,19.69853176,20.19268371,20.21756906,20.48064275,20.7330513,20.86209961,21.15254719,21.28763909,21.42984109,21.09566639,21.03878559,21.03878559,21.03878559,21.03878559,21.03878559,,
10.45834849,10.80618742,11.15293401,11.49859341,11.84317071,12.186671,12.17116801,12.42779625,12.59067358,12.76015012,12.9786513,13.1754503,12.08354053,12.34102762,12.80040053,13.27537201,13.27537201,13.27537201,13.27537201,13.27537201,,
14823866,14403875,14426596,14598934,14786243,14850730,14995706,14987636,15157263,15062980,15054057,15263615.15,15446318.15,15633567.44,16363366.41,16647934.68,16019261.57,15576685.3,14831109.11,14169893.01,13445983.02,
17.12694732,17.79221913,18.2966462,18.82801676,19.38526837,19.96228124,20.56777151,21.20194175,21.86338398,22.55125881,23.27010133,23.85703435,24.35635502,24.87091642,25.40534289,25.96263215,26.52546228,27.07959834,27.68816041,28.34150475,29.03499809,29.76998435
133.9719036,134.9485897,135.8557803,136.7046209,137.5189588,138.3301355,139.104693,139.8330981,140.5514234,141.252234,141.9360723,142.7138128,143.6851964,144.645433,145.5600508,146.4088825,147.2503025,148.1442254,148.838644,149.3675732,149.7235526,
8.538331929,8.317451506,8.364738513,8.172490882,8.197755397,7.710210168,7.610673648,7.457135039,7.872612159,7.539341978,7.543742418,7.496869462,8.099088618,8.386127577,8.598695273,,,,,,,
8.881148338,8.563851112,8.108540874,7.611125642,7.462184234,6.819780929,6.495481052,6.156229275,5.79845895,5.573417248,5.401937187,5.205434141,5.302651558,5.306225174,5.358337662,,,,,,,
,,,,,,,,,,,,,,,,,,96,,,
98.91884088,,,,,98.94578168,,,,,98.97956521,99.19518853,98.78066803,98.74295289,98.17195507,97.97919662,97.18166308,97.16188845,,,,
21.64391794,23.93396647,23.93396647,24.42839842,32.35843129,35.27494241,40.65997104,44.56079328,47.61297725,55.01397704,61.63736194,67.05221356,72.46706519,,,,,,,,,
78.78418981,78.12644803,78.32648138,77.64884822,77.59379535,77.28515032,76.06684097,74.73240567,73.85261797,,,,,,,,,,,,,
38.19867166,40.12157686,42.01051361,43.90312657,44.83307219,46.05035396,48.37552074,50.88219975,52.43431459,,,,,,,,,,,,,
38094,,,,,146690,,,152999,,183870,,,,,,,,,,,
-256914.0313,-234498.5,-235030.5938,-266620.4063,-262726.5,-255787.5,-317003.3125,-386950,-344264,-335582,-285418,-301112,-228593,-246268,-415197,-382872,-364711.4375,,,,,
0.908533453,0.864888494,0.842471895,0.870188364,0.893153479,0.883572474,0.84040085,0.778182375,0.716890978,0.698108135,0.684556301,0.670492989,0.630886708,0.616900293,0.584458145,0.554095607,0.527715339,0.507667952,0.483192443,0.456755455,,
3346530,3529080,3810060.059,4415910.156,5124819.824,5824629.883,6437470.215,6993180.176,7199600.098,7719069.824,8474919.922,9282549.805,9541870.117,9984570.313,10006669.92,9861099.609,9874660.156,10096009.77,10502929.69,10707219.73,,
2.94607047,2.9854598,3.020203061,3.062691392,3.116235385,3.202627207,3.237935735,3.252784275,3.246815182,3.258679169,3.239419267,3.308332359,3.274925199,3.306811614,3.242644147,,,,,,,
260.4492634,250.1958067,244.7126419,254.1413772,263.2503916,261.2527911,253.3827739,239.9012925,225.6754989,220.3935257,220.01274,215.3989646,207.2759854,198.5457957,187.6870333,,,,,,,
3.839519402,3.996869545,4.086425581,3.934817743,3.798664815,3.827710302,3.946598202,4.168381043,4.431141196,4.537338368,4.545191338,4.64254785,4.824485568,5.036621381,5.328018576,,,,,,,
3174000000,3334000000,3467000000,3640000000,3936000000,7434000000,11096000000,15647000000,29803000000,48011000000,70255000000,1.01E+11,1.32E+11,1.94E+11,2.30E+11,2.84E+11,,,,,,
0.425819738,0.333164748,0.25354197,0.269788644,0.338551996,0.485589486,0.831101965,1.033186158,0.996947091,1.539355612,1.859881006,2.039061303,1.981570925,1.961219277,2.021005181,2.487030638,,,,,,
78.21363715,76.25245704,77.54358093,79.55556835,78.17369805,79.19611784,80.33949603,80.95423534,78.75051375,78.38266989,77.18719414,78.87712304,75.65891205,75.27906857,72.63390781,70.30942695,,,,,,
10.85,10.36,10.12,10.48,10.83,10.72,10.41,9.81,9.18,8.95,8.93,8.75,8.41,8.05,7.69,7.21,6.71,6.51,6.39,6.31,,
20.29924736,22.51889925,32.81731774,38.03964339,30.2729752,21.15674947,25.62593044,29.02950195,26.93592733,27.02529272,16.88124136,27.97348582,31.40898118,28.1042403,24.03346527,9.884291335,19.30906111,20.29011371,17.96195413,13.11406291,10.33757489,6.022710911
14377689954,13277920664,13016751293,13981476098,7993278638,8898308089,8880123767,8642068085,9426151821,8680701070,13797338279,14137266040,10445591710,12177132610,14708321178,34621822307,18509183421,18795255906,21426348255,29302392972,32684092030,49827554932
13.13491604,11.46971619,12.14668698,8.119865497,3.726291153,3.384675787,2.633075189,2.376860398,2.071532243,2.910785026,2.896430978,2.916652724,3.084647551,3.039701896,3.019717453,4.902748896,6.918755436,7.586798997,8.252718966,9.495168722,9.156790464,8.795851664
0.928442309,0.716408931,0.64724082,0.311947094,0.295180603,0.255410157,0.150562773,0.141714986,0.105948222,0.098453641,0.041948252,-0.029566494,-0.008541568,-0.028116403,-0.038402564,-0.013443815,-0.035590832,-0.039307617,-0.024385014,-0.02166329,-0.020903999,
1749020020,1497660034,1511520020,1361550049,1709949951,1798339966,1268520020,1453219971,1305540039,1141390015,671890014.6,-603609985.4,-181949996.9,-669909973.1,-947650024.4,-306290008.5,-791440002.4,-989940002.4,-705450012.2,-609140014.6,-573609985.4,
1749020020,1497660034,1511520020,1361550049,1709949951,1798339966,1268520020,1453219971,1305540039,1141390015,671890014.6,-603609985.4,-181949996.9,-669909973.1,-947650024.4,-306290008.5,-791440002.4,-989940002.4,-705450012.2,-609140014.6,-573609985.4,
5460000.038,7039999.962,5699999.809,6800000.191,6099999.905,8909999.847,4380000.114,7789999.962,2170000.076,,,,,,,,,,,,,
,,,,,1299999.952,340000.0036,209999.9934,409999.9964,239999.9946,159999.9964,119999.9973,209999.9934,119999.9973,29999.99933,79999.99821,39999.99911,,29999.99933,39999.99911,209999.9934,
2859999.895,319999.9928,159999.9964,-2309999.943,-4590000.153,-1340000.033,-2549999.952,-3839999.914,-1519999.981,2049999.952,-3380000.114,-3509999.99,-2910000.086,-1990000.01,-3440000.057,-2690000.057,-1149999.976,-2809999.943,479999.9893,660000.0262,600000.0238,
62.12779501,34.55136473,22.99875533,23.36955083,26.15883159,17.16415373,42.11248681,177.6011083,84.99775074,153.493383,135.6582887,88.37959187,58.92010843,80.41436101,114.1627637,355.519847,162.8648487,139.90867,94.06846971,127.7856025,215.0146865,
,,,5.13E+11,4.48E+11,4.02E+11,1.15E+12,4.48E+12,1.78E+12,3.57E+12,4.03E+12,3.41E+12,3.70E+12,3.95E+12,6.00E+12,8.19E+12,7.32E+12,8.71E+12,6.32E+12,8.52E+12,1.22E+13,
556211000,912000000,1679318428,3342737377,4626861352,,,,,,,,,,,,,6977480836,6196417436,4036530450,4161951877,5368108893
42095300000,47053000000,53073618897,57900937467,68117272181,1.04E+11,1.24E+11,1.56E+11,1.72E+11,1.31E+11,2.44E+11,2.80E+11,2.41E+11,2.91E+11,2.68E+11,2.42E+11,1.75E+11,1.66E+11,2.35E+11,1.87E+11,2.53E+11,3.34E+11
80348000,110000000,132822320.5,106978898.3,236359258.2,157401785.8,204503785.2,342634075,570536223.2,429452520,830483814,743301698,1044102041,886670295,676381923.7,1084600061,1161195655,4803034260,5561288668,6604705952,8582874882,11740190586
1.90E+11,2.09E+11,2.48E+11,4.46E+11,6.05E+11,7.73E+11,9.92E+11,1.26E+12,1.50E+12,1.26E+12,1.66E+12,2.01E+12,2.18E+12,2.36E+12,2.46E+12,2.36E+12,2.20E+12,2.43E+12,2.65E+12,2.63E+12,2.74E+12,3.55E+12
1701397000,732000000,1188274444,1740585697,2188203138,2325415190,3695581718,5519303662,7821725694,7709972564,10476412987,13908433591,16246869227,17098439900,20172914776,24548939491,25432487660,26860401824,30023209195,34947506467,38983783527,50722274407
6311309000,8492000000,12984445070,17448942294,22898188613,23865499352,28067501500,37102286297,43155952495,31658747085,40685856981,24510589588,3433702055,-8733482704,1446116617,-12649328441,-9520262264,-11856259186,-2409685382,10250035688,8455463683,16523847634
-11927918000,-4908000000,7743875557,8223722028,12966858292,22921355460,3628056084,13289990161,18844373414,-41382828156,-52935988449,-13765747720,-87074363334,-62924787168,-66872672338,-2.02E+11,-2.19E+11,-2.07E+11,-1.77E+11,-1.29E+11,-1.59E+11,-1.67E+11
